MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,Total Baths,Finished Garage,Detached Garage,Remodeled,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_NA,Mas Vnr Type_Stone,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Street_Pave,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Age,Has Alley
20,62.0,7500,3.0,3,2,7,5,210.0,4,3,4,1218.0,5,1,4.0,1218,2,1,4,6,7,0,0,2.0,462.0,3,3,2,168,168,0,0,0,0,0,0,0,4,2008,230348,3.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1
60,64.0,8791,2.0,3,2,6,5,0.0,4,3,4,864.0,5,1,4.0,1728,3,1,4,7,7,0,0,2.0,673.0,3,3,2,216,56,0,0,0,0,0,0,0,5,2008,207500,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0
20,63.0,7500,3.0,3,2,7,5,120.0,3,3,4,1080.0,5,1,4.0,1080,3,1,4,6,7,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,4,2008,141000,2.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0
60,68.0,10110,3.0,3,2,6,5,0.0,4,3,4,835.0,5,1,4.0,1696,3,1,4,7,7,0,0,2.0,542.0,3,3,2,143,66,0,0,0,0,0,0,0,7,2008,188000,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0
60,67.0,12774,3.0,3,2,7,5,95.0,4,3,4,835.0,5,1,4.0,1663,3,1,4,8,7,0,0,2.0,478.0,3,3,2,168,68,0,0,0,0,0,0,0,7,2008,192500,3.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0
20,63.0,13072,3.0,3,2,6,5,126.0,3,3,4,1175.0,5,1,4.0,1175,3,1,4,6,7,0,0,0.0,0.0,0,0,2,0,90,0,0,0,0,0,0,0,6,2008,146000,2.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0
20,66.0,13695,3.0,3,2,5,5,0.0,3,3,3,1114.0,5,1,4.0,1114,3,1,4,6,7,0,0,2.0,576.0,3,3,2,0,102,0,0,0,0,0,0,0,6,2008,159000,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0
20,66.0,13695,3.0,3,2,6,5,0.0,3,3,4,1114.0,5,1,4.0,1114,3,1,4,6,7,0,0,2.0,576.0,3,3,2,0,78,0,0,0,0,0,0,0,7,2008,155000,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0
60,65.0,8366,2.0,3,2,6,5,0.0,4,3,4,798.0,5,1,4.0,1640,3,1,4,6,7,0,0,2.0,520.0,3,3,2,138,45,0,0,0,0,0,0,0,12,2008,173000,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0
20,81.0,9260,3.0,3,2,7,5,0.0,4,3,4,1162.0,5,1,4.0,1162,3,1,4,6,7,0,0,2.0,483.0,3,3,2,0,32,0,0,0,0,0,0,0,3,2008,170000,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0
60,65.0,8453,2.0,3,2,6,5,38.0,4,3,4,754.0,5,1,4.0,1609,3,1,4,6,7,0,0,2.0,525.0,3,3,2,0,70,0,0,0,0,0,0,0,4,2008,182000,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0
60,50.0,8480,2.0,3,2,6,5,120.0,4,3,4,886.0,5,1,4.0,1680,3,1,4,7,7,0,0,2.0,474.0,3,3,2,144,96,0,0,0,0,0,0,0,10,2008,163000,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0
20,65.0,8125,3.0,3,2,6,5,258.0,3,3,4,1408.0,5,1,4.0,1679,3,1,4,7,7,1,2,2.0,575.0,3,3,2,224,42,0,0,0,0,0,0,0,10,2008,193500,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0
60,43.0,14565,0.0,3,2,7,5,145.0,4,3,4,832.0,5,1,4.0,1657,3,1,4,6,7,0,0,2.0,483.0,3,3,2,144,74,0,0,0,0,0,0,2000,11,2008,189000,3.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0
60,65.0,8450,3.0,3,2,6,5,0.0,4,3,4,827.0,5,1,4.0,1677,3,1,4,7,7,0,0,2.0,627.0,3,3,2,0,68,0,0,0,0,0,0,0,9,2008,190500,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0
60,75.0,8285,3.0,3,2,7,5,0.0,4,3,4,836.0,4,1,4.0,1737,3,1,4,7,7,0,0,2.0,506.0,3,3,2,192,85,0,0,0,0,0,0,0,5,2008,175000,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0
20,0.0,7153,3.0,3,2,6,5,88.0,3,3,4,1278.0,4,1,4.0,1294,3,1,4,6,7,0,0,2.0,496.0,3,3,2,112,51,0,0,0,0,0,2,0,6,2008,179200,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0
60,76.0,9291,2.0,3,2,6,5,120.0,4,3,4,832.0,5,1,4.0,1710,3,1,4,7,7,0,0,2.0,506.0,3,3,2,144,70,0,0,0,0,0,0,0,6,2008,187000,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0
120,50.0,8012,3.0,3,2,6,5,0.0,4,3,4,1604.0,5,1,4.0,1617,2,1,4,5,7,1,2,2.0,533.0,3,3,2,0,69,0,0,0,0,0,0,0,7,2008,193000,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0
120,55.0,7892,3.0,3,2,6,5,0.0,4,3,4,1199.0,5,1,4.0,1199,2,1,4,5,7,0,0,2.0,530.0,3,3,2,0,63,0,0,0,0,0,0,0,3,2008,153900,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0
20,70.0,9100,3.0,3,2,5,5,0.0,3,3,3,984.0,3,1,4.0,984,3,1,3,5,7,1,3,1.0,384.0,3,3,2,145,56,0,0,0,0,0,3,400,8,2008,128000,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,0
20,0.0,12968,0.0,3,2,5,6,0.0,3,3,3,912.0,3,1,4.0,912,2,1,3,4,7,0,0,1.0,352.0,3,3,2,140,0,0,0,176,0,0,0,0,9,2008,144000,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,0
20,75.0,8100,3.0,3,2,5,8,0.0,3,4,3,864.0,5,1,4.0,864,3,1,4,5,7,1,3,1.0,420.0,3,3,2,132,0,0,0,0,0,0,0,0,7,2008,135000,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,0
190,65.0,8450,3.0,3,2,5,5,0.0,3,3,3,890.0,4,0,4.0,890,3,1,3,5,7,0,0,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,0,4,2008,115000,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,0
20,60.0,6360,3.0,3,2,5,5,0.0,3,3,4,864.0,3,1,4.0,864,3,1,3,5,7,0,0,1.0,276.0,3,3,2,0,0,0,0,0,0,0,0,650,1,2008,119916,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,0
20,65.0,6768,2.0,3,2,6,8,0.0,3,4,3,912.0,4,1,4.0,912,3,1,4,5,7,0,0,1.0,288.0,3,3,2,168,0,0,0,0,0,0,4,0,5,2008,142000,3.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,0
20,95.0,19508,3.0,3,2,6,5,144.0,3,3,3,1430.0,3,1,4.0,1430,3,1,3,6,7,2,3,2.0,484.0,3,3,2,117,108,165,0,0,0,0,0,0,7,2008,192000,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0
50,70.0,10759,3.0,3,2,5,4,0.0,3,4,4,1001.0,3,1,4.0,1641,4,1,3,5,7,1,4,2.0,490.0,3,3,2,0,0,92,0,0,0,0,4,0,7,2008,140000,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,0
60,0.0,9205,2.0,3,2,6,5,304.0,4,3,4,930.0,5,1,4.0,2683,4,1,4,9,7,2,4,2.0,473.0,3,3,2,237,251,0,0,196,0,0,0,0,6,2008,290000,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0
60,105.0,11025,3.0,3,2,9,5,568.0,4,3,4,1848.0,5,1,4.0,2786,4,1,4,10,7,1,5,2.0,636.0,3,3,2,294,49,0,0,0,0,0,0,0,6,2008,372500,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0
120,59.0,4282,0.0,3,2,7,5,0.0,4,3,4,1391.0,5,1,4.0,1391,2,1,4,5,7,0,0,2.0,530.0,3,3,2,156,158,0,0,0,0,0,0,0,7,2008,196000,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1
160,35.0,4017,2.0,3,2,7,5,0.0,4,3,4,625.0,5,1,4.0,1250,2,1,4,5,7,0,0,2.0,625.0,3,3,2,0,54,0,0,0,0,0,0,0,3,2008,171900,3.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1
120,37.0,3435,2.0,3,2,7,5,0.0,4,3,4,1235.0,5,1,4.0,1245,1,1,4,5,7,0,0,2.0,495.0,3,3,2,0,100,0,0,0,0,0,0,0,6,2008,178000,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1
160,30.0,3180,3.0,3,2,6,5,0.0,4,3,4,600.0,5,1,4.0,1200,2,1,4,5,7,0,0,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,0,5,2008,165000,4.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1
160,30.0,3180,3.0,3,2,7,5,0.0,4,3,4,689.0,5,1,4.0,1392,2,1,4,5,7,0,0,2.0,540.0,3,3,2,0,102,0,0,0,0,0,0,0,3,2008,146000,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1
160,34.0,3604,3.0,3,2,7,5,0.0,4,3,4,689.0,5,1,4.0,1392,2,1,4,5,7,0,0,2.0,540.0,3,3,2,0,102,0,0,0,0,0,0,0,2,2008,146000,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1
160,24.0,2280,3.0,3,2,7,5,360.0,3,3,4,744.0,4,1,4.0,1501,3,1,3,6,7,0,0,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,0,8,2008,179400,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1
160,24.0,2280,3.0,3,2,6,5,216.0,3,3,4,744.0,4,1,4.0,1549,3,1,3,6,7,0,0,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,0,4,2008,172900,4.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1
120,0.0,4765,2.0,3,2,9,5,260.0,4,3,4,1614.0,5,1,4.0,1638,2,1,5,5,7,1,3,2.0,495.0,3,3,2,230,68,0,0,0,0,0,0,0,7,2008,300000,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0
120,0.0,4538,2.0,3,2,9,5,179.0,4,3,5,1310.0,5,1,4.0,1310,1,1,4,5,7,1,3,2.0,545.0,3,3,2,277,45,0,0,0,0,0,0,0,7,2008,285000,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0
